"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"MSMEG_6650","MSMEG_6650",0,5.1271178349247,1.04336005742016,2.67893626500608,2.74376960186859,1.91981823746418,3.42487922703206,1.50506098956788,5.17427673582665,2.52219871587051,-0.0364105259993348,0.00520833333333333,-0.0794872163657725,1.12284727378594,1.01988597441046
"MSMEG_6653","MSMEG_6653",0,7.89224953334168,1.51887270273331,4.34444373681417,4.25681268689414,3.5269432870233,5.26264525219112,1.73570196516782,5.19247945015597,2.85056501745879,0.121063666692003,0.00520833333333333,0.411597601669452,1.10727510106386,1.51097079244569
"MSMEG_6654","MSMEG_6654",0.800888334655185,5.49291525545892,0.81953754529634,3.39867721723179,3.32314577554595,2.83991473665201,3.90548191879444,1.06556718214244,5.22814772253251,2.93810657010848,0.21522128319629,0,-0.315657061861136,1.13519460715748,0.783716128915098
"MSMEG_6655","MSMEG_6655",2.6462616613381,8.00370839470504,1.04155042350298,5.46564976826997,5.43541368867031,4.73812451569249,6.1490571194703,1.41093260377781,5.23923450818642,2.80423710473217,0.106968002195256,0,-0.0204484604285013,1.06199888393148,1.07892473034773
"MSMEG_6656","MSMEG_6656",5.47651304701623,10.6671763300343,1.12678488691895,8.00340209967663,7.90610990746141,7.25595912916534,8.80478830835131,1.54882917918597,5.24765780082186,2.61343825711598,0.227714780328656,0,0.0273884168265333,1.09939647009242,1.12676160760277
"MSMEG_6657","MSMEG_6657",0,6.01248293646467,1.25238014452068,1.67249859975688,1.36478518096601,0.841627822808595,2.08207258745618,1.24044476464759,5.00542138277057,4.93963209029019,1.43889053158182,0.0260416666666667,0.142190131285922,1.11019001323476,1.24156332206216
"MSMEG_6658","MSMEG_6658",0,5.49319187187605,1.11926213557435,1.22339721307898,0.873809909189718,0.473378772735308,1.55409894629069,1.08072017355538,4.89205478841422,6.08338561495692,1.70348915286867,0.0572916666666667,0.0209863699058335,1.09827576566851,1.12035956068207
"MSMEG_6660","MSMEG_6660",2.90847354119314,11.1209044077449,1.21887211965158,5.61240756462876,5.48204344593068,4.96962650606423,6.17299448952995,1.20336798346572,5.23514596401253,6.57429643580803,1.18941794133954,0,0.160117426564938,1.05875469308665,1.25949061734117
"MSMEG_6661","MSMEG_6661",6.10086857407547,10.4568677588605,0.877717808254164,7.89775154274817,7.75222170781413,7.23424228389157,8.54622546079354,1.31198317690197,5.25145093804772,2.90649508877611,0.584685493761313,0,-0.216539124982574,1.09425693323674,0.88283406579366
"MSMEG_6662","MSMEG_6662",3.55527139529823,7.46493923867581,0.692063529426952,5.33415815813456,5.34624214046915,4.85440447003557,5.75320798370485,0.898803513669283,5.24907436454211,3.16389673770409,0.0728724841736595,0,-0.373666293097698,1.06572982252465,0.725706897678537
"MSMEG_6663","MSMEG_6663",3.16378592396455,10.6662478791434,1.8906394908158,7.1145087452074,7.20985286121592,5.63276502632688,8.71509334602675,3.08232831969987,5.22072797464182,1.96128684603504,-0.222396512358615,0,0.82953423287573,1.06110525794007,1.92890742365196
"MSMEG_6664","MSMEG_6664",0.941190297212812,11.2282822241032,2.50242711535718,7.20659689251889,7.55739057188343,5.62479295190895,9.15416903709636,3.52937608518741,5.18705471938525,2.74320292761364,-0.68410946751358,0,1.43897517393345,1.06345194142373,2.53834836470969
"MSMEG_6665","MSMEG_6665",1.38257351453918,10.5187680217833,2.30094037182161,6.49624413612353,7.44120342562665,5.41221714973536,8.1106221564325,2.69840500669714,5.18509499033859,2.41332363885617,-0.691496270978431,0,1.24954189653275,1.05139847528886,2.34891508730898
