"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"MAB_1972c","MAB_1972c",2.30502283736945,5.68768729595953,0.707138134635987,4.25965861420534,4.41536350998059,3.9171108027633,4.73861992476773,0.821509122004433,4.64908490994474,3.04749763484843,-0.638974795136668,0,-0.404786436634321,1.11192457127031,0.653501522039962
"MAB_1973","MAB_1973",2.11174279419969,7.30678329181479,0.86824351932628,5.07907695192636,5.10761313310296,4.60575149163259,5.60007877361108,0.994327281978487,4.64840463250115,3.78358575761787,-0.295950210688225,0,-0.185288173051969,1.05353169237825,0.872999785622313
"MAB_1974","MAB_1974",5.02483137775742,11.536693197295,1.40496495863444,8.39519785346194,8.47409143359524,7.78125744847339,9.24387653700844,1.46261908853504,4.64918192576305,2.96528617902886,-0.231182064316948,0,0.379408861973585,1.02555609666086,1.43769682064787
"MAB_1975","MAB_1975",3.54203636997218,8.9893194338334,1.40071901271999,6.48309563403012,6.50153875786181,5.45636909981275,7.49723093467823,2.04086183486548,4.63983887832147,2.19578367988246,-0.0324740489463834,0,0.396731094471571,1.00398791824842,1.45501905314585
"MAB_1976","MAB_1976",4.44797900349593,7.85380260834281,0.514619479022382,6.13295380762052,6.09371664349056,5.7824036865974,6.46959978699328,0.687196100395881,4.65995188043582,3.79319785520473,0.16034800651964,0,-0.495898393691279,1.01051787271366,0.562389564983004
"MAB_1977","MAB_1977",3.76338722756011,6.14783498370684,0.585623544873222,4.95340634301577,4.96748292670025,4.53974470511969,5.42986860419368,0.890123899073992,4.65647024873191,2.13307109337776,-0.0411886967037971,0,-0.476537931326962,1.06216147620018,0.581750027347321
"MAB_1978c","MAB_1978c",8.37553140755263,12.2781362014639,0.955695418093304,10.846555067134,11.2348434922283,10.2878231645495,11.5614499794803,1.27362681493079,4.65946018628754,3.2608585770686,-1.02969068200665,0,-0.172089179832032,1.12778459792534,0.88619877884225
"MAB_1979","MAB_1979",3.2900452533418,7.35362383694176,0.875263268811064,5.61121839332873,5.73648049278808,5.15532142278441,6.14186239005412,0.986540967269702,4.65073713803889,3.59059392910731,-0.710386085108351,0,-0.150758811981769,1.02602208079283,0.907529146692513
"MAB_1980c","MAB_1980c",0,4.88782003354239,0.95963416589537,3.08660877438269,3.09517371806264,2.53827217338274,3.61345616825209,1.07518399486936,4.60640635207395,3.56578714471822,-0.352588490586439,0.0188679245283019,-0.235347731952599,1.19498189784797,0.822940226721684
"MAB_1981","MAB_1981",6.05349899384969,9.39713914541948,0.730084450783578,8.01274788834636,7.93821246016952,7.55288786901221,8.49870019236496,0.945812323352744,4.65930478990793,2.32754530544821,-0.0710061996129045,0,-0.283104453721554,1.01318890450513,0.775183504952728
"MAB_1982","MAB_1982",5.47719472490348,8.33529553008817,0.625588863330174,7.28609049858869,7.34933981278001,6.84209181062453,7.76102347328544,0.91893166266091,4.65973469789498,2.73928391810742,-0.384811360241665,0,-0.375430197670949,1.00101906100112,0.682857761003334
"MAB_1983","MAB_1983",3.79109344161867,7.56003889292433,0.701510840285765,5.35788064276188,5.26317082362373,4.91261569300756,5.81435316639635,0.901737473388784,4.65506054989696,3.46917485603129,0.511481390240027,0,-0.33512303324838,1.03663387353414,0.723164925425902
"MAB_1984","MAB_1984",6.28183060994565,9.83085555140268,0.645924119786313,8.58475230388967,8.614487849272,8.25431926441225,8.97322897138011,0.718909706967857,4.66057799869894,4.19130065158269,-0.643412817988207,0,-0.384648363452447,1.03057248323876,0.673639595221835
"MAB_1985","MAB_1985",6.8348503522069,10.0030697954971,0.572423512635213,9.01621267081759,9.10522455415195,8.67706391670384,9.47105588748307,0.793991970779235,4.66139448186875,4.26771344861485,-0.996335909351176,0,-0.470294969085574,1.04271848172079,0.587992989588709
"MAB_1986","MAB_1986",2.52393035372715,6.90837223991673,0.800750176140634,5.48115979224668,5.49308872479455,5.06200217796449,6.08743272178906,1.02543054382456,4.65234124107482,3.86568920628437,-0.665209524574835,0,-0.23033194173006,1.03108211787069,0.827956016944223
"MAB_1987","MAB_1987",7.85656874802229,12.7062183536955,0.675794802538363,10.3157306796437,10.3560442619877,9.94995693861802,10.7392962504895,0.789339311871451,4.66128706671182,5.1954715701763,-0.395346991060282,0,-0.423298736110168,1.09909353864853,0.634989222564114
"MAB_1988c","MAB_1988c",6.87217628600399,8.9468186202396,0.448572120177155,7.95049076574761,7.94425305279109,7.67792362357406,8.19986330538955,0.521939681815484,4.661855926017,2.72458315980014,-0.143660025764936,0,-0.562736812897774,1.01130893307493,0.495551145776508
